Date,Close,Open,High,Low,Vol.,Change %
"Sep 24, 2020",10754.0,10263.0,10760.0,10263.0,3.20K,4.78%
"Sep 25, 2020",10708.0,10754.0,10765.0,10629.0,2.35K,-0.43%
"Sep 26, 2020",10750.0,10708.0,10776.9,10700.7,0.94K,0.39%
"Sep 27, 2020",10803.0,10750.0,10807.1,10664.0,1.75K,0.49%
"Sep 28, 2020",10712.0,10803.0,10941.0,10712.0,3.79K,-0.84%
"Sep 29, 2020",10856.0,10712.0,10856.0,10697.0,1.79K,1.34%
"Sep 30, 2020",10794.0,10856.0,10856.0,10715.0,1.50K,-0.57%
"Oct 01, 2020",10634.0,10795.0,10909.0,10523.0,5.68K,-1.48%
"Oct 02, 2020",10586.0,10634.0,10634.0,10476.0,3.74K,-0.45%
"Oct 03, 2020",10558.6,10586.0,10608.0,10535.0,0.83K,-0.26%
"Oct 04, 2020",10687.0,10558.6,10694.1,10557.6,1.63K,1.22%
"Oct 05, 2020",10807.0,10687.0,10807.0,10669.0,1.78K,1.12%
"Oct 06, 2020",10613.7,10807.0,10807.0,10592.0,3.22K,-1.79%
"Oct 07, 2020",10687.0,10613.7,10687.0,10584.1,1.67K,0.69%
"Oct 08, 2020",10943.0,10687.0,10943.0,10577.0,3.64K,2.40%
"Oct 09, 2020",11071.0,10943.0,11102.4,10878.0,2.57K,1.17%
"Oct 10, 2020",11308.0,11071.0,11450.0,11071.0,4.17K,2.14%
"Oct 11, 2020",11385.0,11308.0,11430.0,11308.0,1.48K,0.68%
"Oct 12, 2020",11560.0,11385.0,11698.9,11284.0,6.37K,1.54%
"Oct 13, 2020",11442.0,11560.0,11560.0,11392.5,3.91K,-1.02%
"Oct 14, 2020",11440.0,11442.0,11547.0,11347.0,2.69K,-0.02%
"Oct 15, 2020",11509.0,11440.0,11513.0,11335.0,4.26K,0.60%
"Oct 16, 2020",11325.0,11509.0,11540.0,11268.2,3.46K,-1.60%
"Oct 17, 2020",11375.0,11325.0,11375.0,11325.0,1.04K,0.44%
"Oct 18, 2020",11518.0,11375.0,11518.0,11366.0,1.32K,1.26%
"Oct 19, 2020",11757.0,11518.0,11764.0,11451.0,3.77K,2.08%
"Oct 20, 2020",11925.0,11757.0,11980.0,11723.0,5.42K,1.43%
"Oct 21, 2020",12825.0,11925.0,13099.0,11925.0,15.40K,7.55%
"Oct 22, 2020",12988.0,12810.9,13128.0,12738.3,6.09K,1.27%
"Oct 23, 2020",12935.0,12988.0,12999.0,12757.0,2.90K,-0.41%
"Oct 24, 2020",13132.0,12935.0,13166.0,12905.0,1.97K,1.52%
"Oct 25, 2020",13037.0,13127.0,13298.0,12990.0,3.63K,-0.72%
"Oct 26, 2020",13061.0,13037.0,13205.0,12863.0,3.68K,0.18%
"Oct 27, 2020",13626.3,13061.0,13703.5,13061.0,8.98K,4.33%
"Oct 28, 2020",13272.0,13626.3,13763.0,13041.2,7.11K,-2.60%
"Oct 29, 2020",13451.0,13272.0,13555.1,13153.0,4.07K,1.35%
"Oct 30, 2020",13568.0,13451.0,13642.2,13250.0,4.66K,0.87%
"Oct 31, 2020",13788.0,13568.0,13958.0,13499.0,8.95K,1.62%
"Nov 01, 2020",13756.0,13788.0,13829.0,13679.5,3.11K,-0.23%
"Nov 02, 2020",13563.0,13756.0,13828.5,13414.0,6.59K,-1.40%
"Nov 03, 2020",14025.0,13562.0,14025.0,13401.0,5.81K,3.41%
"Nov 04, 2020",14160.0,14025.0,14160.0,13643.0,10.10K,0.96%
"Nov 05, 2020",15574.0,14160.0,15574.0,14160.0,15.90K,9.99%
"Nov 06, 2020",15571.7,15568.0,15876.0,15441.0,12.10K,-0.01%
"Nov 07, 2020",14844.1,15571.7,15610.0,14734.0,14.37K,-4.67%
"Nov 08, 2020",15501.0,14844.1,15554.2,14844.1,6.47K,4.43%
"Nov 09, 2020",15329.0,15501.0,15687.0,15063.7,8.95K,-1.11%
"Nov 10, 2020",15312.0,15329.0,15402.0,15177.0,3.74K,-0.11%
"Nov 11, 2020",15710.0,15312.0,15911.6,15312.0,6.94K,2.60%
"Nov 12, 2020",16294.0,15710.0,16294.0,15656.0,12.30K,3.72%
"Nov 13, 2020",16310.0,16296.2,16405.0,16079.0,7.70K,0.10%
"Nov 14, 2020",16058.3,16310.0,16310.0,15833.0,5.09K,-1.54%
"Nov 15, 2020",15962.2,16057.0,16095.0,15871.0,2.56K,-0.60%
"Nov 16, 2020",16710.0,15962.2,16827.6,15906.0,6.52K,4.68%
"Nov 17, 2020",17674.9,16710.0,17740.0,16627.0,12.21K,5.77%
"Nov 18, 2020",17773.0,17674.9,18212.0,17378.6,17.52K,0.56%
"Nov 19, 2020",17810.0,17773.0,18140.0,17486.0,5.57K,0.21%
"Nov 20, 2020",18669.0,17810.0,18699.7,17810.0,7.97K,4.82%
"Nov 21, 2020",18660.0,18669.0,18944.5,18521.0,6.62K,-0.05%
"Nov 22, 2020",18399.0,18660.0,18668.0,18122.0,9.10K,-1.40%
"Nov 23, 2020",18373.0,18399.0,18655.0,18158.0,8.76K,-0.14%
"Nov 24, 2020",19134.8,18373.0,19349.0,18357.0,14.94K,4.15%
"Nov 25, 2020",18730.0,19134.8,19303.0,18730.0,13.48K,-2.12%
"Nov 26, 2020",17219.0,18727.0,18824.0,16592.0,34.34K,-8.07%
"Nov 27, 2020",17169.3,17211.7,17492.0,16614.9,11.21K,-0.29%
"Nov 28, 2020",17746.0,17169.3,17800.0,16997.0,5.75K,3.36%
"Nov 29, 2020",18196.0,17746.0,18212.0,17579.2,3.99K,2.54%
"Nov 30, 2020",19686.0,18196.0,19723.0,18196.0,14.95K,8.19%
"Dec 01, 2020",18807.0,19695.0,19733.0,18727.0,21.94K,-4.47%
"Dec 02, 2020",19241.0,18807.0,19275.0,18538.0,7.63K,2.31%
"Dec 03, 2020",19447.0,19241.0,19560.0,18999.4,5.25K,1.07%
"Dec 04, 2020",18657.0,19452.0,19452.0,18657.0,8.65K,-4.06%
"Dec 05, 2020",19157.0,18657.0,19157.0,18657.0,3.66K,2.68%
"Dec 06, 2020",19410.0,19157.0,19410.0,19015.6,4.33K,1.32%
"Dec 07, 2020",19196.0,19410.0,19410.0,18959.4,2.29K,-1.10%
"Dec 08, 2020",18335.0,19196.0,19299.0,18335.0,9.62K,-4.49%
"Dec 09, 2020",18560.0,18337.0,18630.0,17827.0,9.77K,1.23%
"Dec 10, 2020",18260.0,18560.0,18560.0,18155.0,3.66K,-1.62%
"Dec 11, 2020",18050.0,18260.0,18260.0,17764.0,6.57K,-1.15%
"Dec 12, 2020",18810.6,18050.0,18821.0,18050.0,3.68K,4.21%
"Dec 13, 2020",19180.0,18818.0,19338.1,18747.0,4.83K,1.96%
"Dec 14, 2020",19281.0,19180.0,19281.0,19076.0,2.53K,0.53%
"Dec 15, 2020",19459.0,19282.0,19548.0,19135.0,6.93K,0.92%
"Dec 16, 2020",21322.0,19459.0,21322.0,19388.0,21.07K,9.57%
"Dec 17, 2020",22806.6,21322.0,23492.0,21322.0,22.87K,6.96%
"Dec 18, 2020",23127.0,22806.6,23142.0,22544.0,7.28K,1.41%
"Dec 19, 2020",23804.0,23127.0,24058.0,22966.0,9.67K,2.93%
"Dec 20, 2020",23427.0,23804.0,24099.0,23331.7,9.60K,-1.58%
"Dec 21, 2020",22701.0,23432.7,23901.0,22483.0,14.18K,-3.10%
"Dec 22, 2020",23805.0,22701.0,23805.0,22489.7,7.41K,4.86%
"Dec 23, 2020",23234.0,23805.0,23916.0,22917.0,12.07K,-2.40%
"Dec 24, 2020",23735.0,23234.0,23735.0,22860.0,4.75K,2.16%
"Dec 25, 2020",24717.0,23743.0,24717.0,23491.0,13.78K,4.14%
"Dec 26, 2020",26412.0,24717.0,26577.0,24566.0,13.15K,6.86%
"Dec 27, 2020",26241.0,26410.0,28051.1,26241.0,17.96K,-0.65%
"Dec 28, 2020",27058.0,26241.0,27308.0,26241.0,7.60K,3.11%
"Dec 29, 2020",26660.0,27058.0,27058.0,25923.0,8.20K,-1.47%
